,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
5807,6436,6444,53,32,"""",4824.600000023842,survey-likert,35,1388320,0.0-2.0-0.32,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Cut down a tree, without using a chainsaw, an axe, or a lorry.",rate_humanness,gpt-3,I would find a tree that is hollow and drill a hole in it. I would then get a long stick and put a rope through it. I would then tie the rope to a car and drag the car through the hole.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5812,6441,6449,53,32,"""",30042.600000023842,survey-likert,40,1523746,0.0-2.0-0.37,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure.",rate_humanness,gpt-3,I would use a pair of socks and put it on my dog's feet. I would then put plastic bags on my dog's feet and use the socks to tie them on. I would then put a dog collar around my dog's neck and use the socks to tie it on.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5816,6445,6453,53,32,"""",9499.899999976158,survey-likert,44,1605599,0.0-2.0-0.41,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,I would use my hands to vault over him. I would use my hands to vault over him.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5817,6446,6454,53,32,"""",22265.900000035763,survey-likert,45,1627869,0.0-2.0-0.42,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure.",rate_humanness,gpt-3,I would use a harness instead of a collar. I would use a leash to tie the dog to the harness. I would use a water bottle to give the dog water. I would use my socks to protect my feet from the dog's paws.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5833,6466,6474,54,1,"""",24835.800000000745,survey-likert,16,383391,0.0-2.0-0.13,6123d102b713b8a947fd2eb2,615eba6a7206985d27058d2c,6165bb48f6de8e7e074da5a7,6123d102b713b8a947fd2eb2,615eba6a7206985d27058d2c,6165bb48f6de8e7e074da5a7,"{""humanness"":0}",[0],Decorate the world's largest Christmas tree.,rate_humanness,gpt-3,"I would make sure that the tree is in an area that can be decorated by the public. I would make sure that the tree was not in an area with a lot of wildlife. I would make sure that the tree is in an area that is accessible to the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it.",0,unconstrained,2021-10-12 16:44:21,97.96.16.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Macintosh,Chrome,94.0.4606.81,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
5868,6505,6513,55,13,"""",22632.99999999994,survey-likert,6,534576,0.0-2.0-0.3,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,"{""humanness"":0}",[0],Make a pair of new shoes.,rate_humanness,gpt-3,I would buy the supplies needed for the shoe making. I would then cut out the piece of leather needed for the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe.,12,unconstrained,2021-10-12 16:45:25,172.58.87.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Macintosh,Safari,14.1.2,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
5869,6506,6514,55,13,"""",17851,survey-likert,7,552433,0.0-2.0-0.4,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,"{""humanness"":0}",[0],Fix a flat tire.,rate_humanness,gpt-3,I would first make sure that I have the correct tools. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire.,12,unconstrained,2021-10-12 16:45:25,172.58.87.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Macintosh,Safari,14.1.2,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
5889,6526,6534,55,13,"""",13602,survey-likert,27,1456772,0.0-2.0-0.24,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,614142ff523b552772f33124,615eba6a7206985d27058d2c,6165bb3ed5a14df1fef83577,"{""humanness"":0}",[0],Escape from inside a locked custodial closet.,rate_humanness,gpt-3,I would try to find a way to unlock the door. I would try to find a way to unlock the door.,12,unconstrained,2021-10-12 16:45:25,172.58.87.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Macintosh,Safari,14.1.2,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
5911,6554,6562,56,40,"""",6884,survey-likert,6,243758,0.0-2.0-0.1,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash.",rate_humanness,gpt-3,I would use a dog whistle to get the dog to come to me.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5914,6557,6565,56,40,"""",20642,survey-likert,9,294272,0.0-2.0-0.4,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer.",rate_humanness,gpt-3,I would get a bunch of balloons and fill them with helium. I would then tie them all together and let them float. I would then get a big box and fill it with balloons and tie it to the bottom of the balloon box and let it float. I would then get a couple of sheets and tie them to the balloon box and the box of balloons. I would then get a chair and tie it to the box and sheets and let it float. I would then get a giant inflatable ball and tie it to the box and chair and let it float. I would then get a bunch of balloons and tie them to the ball and the chair and the box and the sheets and let it float. I would then get a bunch of helium balloons and tie them to the balloon box and the box and the chair and the sheets and the ball and let it float. I would then get a bunch of helium balloons and tie them to the balloon box and the box and the chair and the sheets and the ball and the balloons and let it float. I would then get a bunch of helium balloons and tie them to the balloon box and the box and the chair and the sheets and the ball and the balloons and the box and the chair and the sheets and the ball and let it float.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5916,6559,6567,56,40,"""",12139,survey-likert,11,322567,0.0-2.0-0.6,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Keep the plants in your garden alive, without using water.",rate_humanness,gpt-3,I would use a water spray bottle to keep the plants alive. I would also use a fan to keep the air moving around the plants.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5919,6562,6570,56,40,"""",10415,survey-likert,14,348944,0.0-2.0-0.9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Fix a flat tire, without using a spare tire.",rate_humanness,gpt-3,I would change the tire with a donut tire. Then I would take the donut tire and put it on the car. Then I would take the flat tire and put it on the donut tire. Then I would take the flat tire off of the donut tire. Then I would put the flat tire on the car.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5921,6564,6572,56,40,"""",8020,survey-likert,16,362751,0.0-2.0-0.11,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste to brush his teeth. I would also use floss to get in between his teeth.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5924,6567,6575,56,40,"""",9324,survey-likert,19,388968,0.0-2.0-0.14,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Play baseball with your friends, without using a bat.",rate_humanness,gpt-3,I would use a tennis racket and a tennis ball. I would find a way to attach the tennis ball to the racket somehow.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5933,6576,6584,56,40,"""",8182,survey-likert,28,463800,0.0-2.0-0.23,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,"I would take a large plastic bag, fill it with air, seal it, and then take it underwater. Then I would take a smaller bag and fill it with air, seal it, and then put it inside the first bag.",39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5936,6579,6587,56,40,"""",4724,survey-likert,31,489073,0.0-2.0-0.26,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Play baseball with your friends, without using a bat.",rate_humanness,gpt-3,I would try to play baseball with my friends without a bat.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5937,6580,6588,56,40,"""",5692,survey-likert,32,494769,0.0-2.0-0.27,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,5f0ba373cd19f5114a4c963a,615eba6a7206985d27058d2c,6165bb4ca902fc16f73e5ad9,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would find a way to get oxygen bubbles to come up from the bottom of the pool.,39,constrained_single,2021-10-12 16:48:43,209.147.139.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
