,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,PROLIFIC_PID
572,629,14,2,"""",8378.699999999255,survey-likert,19,566487,"""","""","{""humanness"":6}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would build a bookshelf out of any material that is sturdy and can hold books.,1,constrained_single,185
573,630,14,2,"""",45319.300000000745,survey-likert,20,611810,"""","""","{""humanness"":2}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,"I would find a large fan and put it in front of a window with a screen. I would also use a tall, tall pitcher of ice water and put it on the floor and put the fan on low and point it at the pitcher.",1,constrained_single,185
574,631,14,2,"""",9937.900000002235,survey-likert,21,621755,"""","""","{""humanness"":6}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would go to the beach and try to stay in the water.,1,"""",185
575,632,14,2,"""",29200.60000000149,survey-likert,22,650959,"""","""","{""humanness"":6}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would use a large sheet of cardboard.,1,constrained_single,185
576,633,14,2,"""",18682.19999999925,survey-likert,23,669648,"""","""","{""humanness"":4}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would make a giant airbag out of a large tarp and fill it with air. I would attach it to a rope and pulley system and make sure it was secure enough to hold the skydiver's weight.,1,"""",185
577,634,14,2,"""",12218.199999999257,survey-likert,24,681870,"""","""","{""humanness"":2}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would go to the nearest body of water and jump in. I would then swim out to the middle of the water and then dive down to the bottom.,1,constrained_single,185
578,635,14,2,"""",11496.300000000743,survey-likert,25,693376,"""","""","{""humanness"":0}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would get a lot of fans and blow the air all around me. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan. I would also get a lot of ice and put it in a bucket of water and then put the bucket of water in front of the fan.,1,constrained_single,185
579,636,14,2,"""",16800.0,survey-likert,26,710181,"""","""","{""humanness"":2}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,"I would try to stay in the shade, and drink lots of water. I would also try to stay cool by going in the water. If I did not have a pool, I would go to a public pool or a water park.",1,constrained_single,185
580,637,14,2,"""",11509.20000000298,survey-likert,27,721697,"""","""","{""humanness"":3}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would use a metal frame and then just use a piece of plastic or cloth to cover the frame. I would then just place my books on the cloth.,1,constrained_single,185
581,638,14,2,"""",8136.89999999851,survey-likert,28,729838,"""","""","{""humanness"":6}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would have a trampoline with a net underneath it. The net would have a trap door so that the skydiver could land on the trampoline.,1,constrained_single,185
582,639,14,2,"""",8305.39999999851,survey-likert,29,738150,"""","""","{""humanness"":6}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,"I would go to a public place that has air conditioning, such as a mall, or a movie theater.",1,"""",185
583,640,14,2,"""",11239.699999999257,survey-likert,30,749394,"""","""","{""humanness"":5}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would use a lot of pillows and blankets to cushion the fall. I would also make sure that the skydiver was conscious and wearing a helmet.,1,"""",185
584,641,14,2,"""",5431.10000000149,survey-likert,31,754832,"""","""","{""humanness"":6}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would build a bookshelf using the books themselves.,1,constrained_single,185
585,642,14,2,"""",15105.39999999851,survey-likert,32,769941,"""","""","{""humanness"":6}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,"I would use plastic, metal, and other lightweight materials to build the bookshelf.",1,"""",185
586,643,14,2,"""",9460.199999999257,survey-likert,33,779408,"""","""","{""humanness"":6}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would make a trampoline with a strong frame.,1,"""",185
587,644,14,2,"""",6576.0,survey-likert,34,785988,"""","""","{""humanness"":1}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would first need to find something that is as strong as wood. Then I would need to find a way to make it as sturdy as wood. Then I would need to find a way to make it as straight as wood. Then I would need to find a way to make it as flat as wood. Then I would need to find a way to make it as smooth as wood. Then I would need to find a way to make it as thin as wood. Then I would need to find a way to make it as light as wood.,1,constrained_single,185
588,645,14,2,"""",7599.89999999851,survey-likert,35,793594,"""","""","{""humanness"":0}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would find a way to get in contact with the electric company. I would ask them to shut off my power for a time. I would then open the windows and turn on the fans. I would then turn on the fans that are blowing into the house. I would then open the windows and turn on the fans that are blowing out of the house. I would then turn on the fans that are blowing out of the house and open the windows and turn on the fans that are blowing into the house. I would then open the windows and turn on the fans that are blowing out of the house and turn on the fans that are blowing into the house.,1,constrained_single,185
589,646,14,2,"""",7332.89999999851,survey-likert,36,800931,"""","""","{""humanness"":6}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,"I would go to the closest lake, river, or ocean and jump in.",1,constrained_single,185
590,647,14,2,"""",16025.400000002235,survey-likert,37,816963,"""","""","{""humanness"":2}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would set up a large 'X' with a couple of poles and a tarp. Then I would tie the tarp down to the poles. Then I would make sure that the skydiver was going to land in the center of the X.,1,constrained_single,185
591,648,14,2,"""",8089.89999999851,survey-likert,38,825057,"""","""","{""humanness"":6}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would use a mixture of concrete and rocks to build a bookshelf.,1,constrained_single,185
592,649,14,2,"""",8067.60000000149,survey-likert,39,833132,"""","""","{""humanness"":5}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would find a large sheet and spread it out on the ground. Then I would put a harness on the skydiver and tell him to jump.,1,"""",185
593,650,14,2,"""",6468.400000002235,survey-likert,40,839605,"""","""","{""humanness"":6}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,"I would find a place to go inside, such as a mall or a movie theater.",1,constrained_single,185
594,651,14,2,"""",5070.699999999255,survey-likert,41,844683,"""","""","{""humanness"":5}",[0],"Goal: Build a bookshelf, without using wood.",rate_humanness,gpt-3,I would use cardboard to make shelves.,1,"""",185
595,652,14,2,"""",11718.300000000743,survey-likert,42,856405,"""","""","{""humanness"":1}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would go to a store and buy a bunch of ice. I would then put a bunch of ice in a cooler and fill the rest of the cooler with water. I would then go to a park and sit in the shade. I would then put the cooler in the shade and let the ice melt into the water.,1,constrained_single,185
596,653,14,2,"""",8320.89999999851,survey-likert,43,864735,"""","""","{""humanness"":5}",[0],"Goal: Create a safe landing for a falling skydiver, without using a net.",rate_humanness,gpt-3,I would find the biggest tree I could and climb it. Then I would tie a rope to the tree and let the skydiver fall into it.,1,constrained_single,185
597,654,14,2,"""",12271.89999999851,survey-likert,44,877011,"""","""","{""humanness"":6}",[0],"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",rate_humanness,gpt-3,I would go to the beach and jump in the water. The water would be much cooler than the air temperature.,1,constrained_single,185
