,goal,plan,id,batch_idx,goal_type,Unnamed: 0
1618,"Goal: Put out a fire that started near the wires from your TV, without using a fire extinguisher, water, or a phone.",I would grab a blanket and cover the wires.,gpt-3,1,constrained_many,
1619,"Goal: Put out a fire that started near the wires from your TV, without using a fire extinguisher, water, or a phone.",I would grab an empty water bottle and fill it with sand.,gpt-3,1,constrained_many,
1620,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would use a fan to blow the cold air around the room. I would also open the windows to let the cool air in. If that didn't work, I would break ice and put it in a bucket of water.",gpt-3,0,constrained_single,0.0
1621,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would go to a public place that has air conditioning, such as a mall, or a movie theater.",gpt-3,0,constrained_single,1.0
1622,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would go to a pool, or jump in a lake.",gpt-3,0,constrained_single,2.0
1623,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would use a large fan to blow the hot air away from me.,gpt-3,0,constrained_single,3.0
1624,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would find some shade, find some water, and find some ice. I would put the ice in the water and put the water in the shade.",gpt-3,0,constrained_single,4.0
1625,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would go to the beach and jump in the water. The water would be much cooler than the air temperature.,gpt-3,0,constrained_single,5.0
1626,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would find a place to go inside, such as a mall or a movie theater.",gpt-3,0,constrained_single,6.0
1627,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would use a fan to blow air across my body, and I would use a wet towel to cool down.",gpt-3,0,constrained_single,7.0
1628,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would take a walk in the shade and drink a lot of water. I would also take advantage of any ice or snow around to cool down.,gpt-3,0,constrained_single,8.0
1629,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would go to the nearest body of water and jump in. I would then swim out to the middle of the water and then dive down to the bottom.,gpt-3,0,constrained_single,9.0
1630,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would go to the beach and swim in the ocean. The ocean is always cooler than the air. If I didn't have access to the ocean, I would go to a swimming pool.",gpt-3,1,constrained_single,10.0
1631,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would go to the closest lake, river, or ocean and jump in.",gpt-3,1,constrained_single,11.0
1632,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would go to the beach and jump in the ocean.,gpt-3,1,constrained_single,12.0
1633,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would get a fan and a bowl of ice and put the ice in the bowl and put the fan on it.,gpt-3,1,constrained_single,13.0
1634,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would go to the beach and try to stay in the water.,gpt-3,1,constrained_single,14.0
1635,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would use a fan to create a breeze.,gpt-3,1,constrained_single,15.0
1636,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.","I would try to stay in the shade, and drink lots of water. I would also try to stay cool by going in the water. If I did not have a pool, I would go to a public pool or a water park.",gpt-3,1,constrained_single,16.0
1637,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would find a way to get a large amount of water and put it in front of a fan and put the fan on the highest setting.,gpt-3,1,constrained_single,17.0
1638,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would go to the beach and jump in the water.,gpt-3,1,constrained_single,18.0
1639,"Goal: Cool down in a record-breaking heat wave, without using an air conditioner.",I would open all the windows and doors. I would also turn on the ceiling fans and open the blinds.,gpt-3,1,constrained_single,19.0
1640,"Goal: Build a bookshelf, without using wood.",I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic. I would use a combination of metal and plastic.,gpt-3,0,constrained_single,20.0
1641,"Goal: Build a bookshelf, without using wood.",I would use a metal frame and attach it to the wall. I would then use a thin layer of wood veneer to cover the metal frame.,gpt-3,0,constrained_single,21.0
1642,"Goal: Build a bookshelf, without using wood.",I would use a mixture of concrete and rocks to build a bookshelf.,gpt-3,0,constrained_single,22.0
1643,"Goal: Build a bookshelf, without using wood.","I would use plastic, metal, and other lightweight materials to build the bookshelf.",gpt-3,0,constrained_single,23.0
1644,"Goal: Build a bookshelf, without using wood.",I would make the bookshelf out of cardboard. I would use a series of small cardboard boxes and tape them together to make a big box. Then I would cover the box with one or more pieces of cardboard that are painted to look like wood.,gpt-3,0,constrained_single,24.0
1645,"Goal: Build a bookshelf, without using wood.",I would probably use the same material as the bookshelf I am building.,gpt-3,0,constrained_single,25.0
1646,"Goal: Build a bookshelf, without using wood.",I would go to the hardware store and buy a bunch of metal rods.,gpt-3,0,constrained_single,26.0
1647,"Goal: Build a bookshelf, without using wood.","I would make a bookshelf with bricks or concrete, or anything that can hold up a book.",gpt-3,0,constrained_single,27.0
1648,"Goal: Build a bookshelf, without using wood.",I would look around my house for any other material that could be used to build the bookshelf. I would look for anything that could be used to hold the books.,gpt-3,0,constrained_single,28.0
